i,16,carrot,Q. What is orange and sounds like a parrot?    A. A carrot.
r,1240,153,-1
r,1240,158,1
r,1242,19,1
r,1244,19,-1
r,1245,19,1
r,1246,105,1
r,1247,19,1
r,1247,105,1
r,1248,19,-1
r,1249,19,-1
r,1250,18,-1
r,1250,19,1
r,1250,53,1
r,1250,62,1
r,1250,66,1
r,1250,68,1
r,1250,78,-1
r,1250,97,-1
r,1250,105,1
r,1250,114,1
r,1250,149,1
r,1250,151,-1
r,1250,153,-1
r,1250,155,-1
r,1250,157,-1
r,1251,19,1
r,1251,53,1
r,1251,63,1
r,1251,68,1
r,1251,105,1
r,1251,150,1
r,1252,19,1
r,1252,53,1
r,1252,62,1
r,1252,63,1
r,1252,105,1
r,1252,114,1
r,1252,122,1
r,1253,19,-1
r,1254,19,-1
r,1256,19,1
r,1256,53,1
r,1256,62,1
r,1256,68,1
r,1256,89,1
r,1257,19,-1
r,1257,36,1
r,1257,68,-1
r,1257,89,1
r,1257,105,1
r,1257,153,1
r,1257,157,1
r,1258,18,-1
r,1258,19,-1
r,1258,23,1
r,1258,28,1
r,1258,30,1
r,1258,33,-1
r,1258,36,1
r,1258,47,-1
r,1258,55,-1
r,1258,62,1
r,1258,63,1
r,1258,66,1
r,1258,68,1
r,1258,70,-1
r,1258,71,-1
r,1258,74,-1
r,1258,77,1
r,1258,79,-1
r,1258,84,1
r,1258,87,1
r,1258,89,1
r,1258,90,1
r,1258,91,1
r,1258,92,1
r,1258,93,1
r,1258,94,-1
r,1258,95,-1
r,1258,96,1
r,1258,97,1
r,1258,99,-1
r,1258,103,-1
r,1258,105,1
r,1258,109,1
r,1258,111,1
r,1258,112,-1
r,1258,113,-1
r,1258,114,1
r,1258,117,1
r,1258,122,1
r,1258,124,-1
r,1258,131,-1
r,1258,134,1
r,1258,136,-1
r,1258,140,-1
r,1258,143,-1
r,1258,150,1
r,1258,151,-1
r,1258,153,-1
r,1258,154,-1
r,1258,155,1
r,1258,156,-1
r,1258,157,-1
r,1258,158,-1
r,1259,19,-1
r,1260,19,1
r,1260,53,1
r,1261,19,-1
r,1261,23,-1
r,1261,36,1
r,1261,47,1
r,1261,60,-1
r,1261,62,1
r,1261,66,-1
r,1261,68,1
r,1261,77,-1
r,1261,91,1
r,1261,93,-1
r,1261,95,-1
r,1261,96,-1
r,1261,105,1
r,1261,112,-1
r,1261,114,1
r,1261,119,1
r,1261,137,-1
r,1261,150,1
r,1261,151,-1
r,1261,153,-1
r,1261,154,-1
r,1261,155,-1
r,1261,157,-1
r,1261,158,-1
r,1262,19,1
r,1262,53,1
r,1262,66,1
r,1262,89,1
r,1262,105,1
r,1262,117,1
r,1263,19,-1
r,1264,19,1
r,1264,53,1
r,1266,19,1
r,1266,38,1
r,1266,47,1
r,1266,53,1
r,1266,58,-1
r,1266,62,1
r,1266,63,1
r,1266,68,1
r,1266,70,1
r,1266,78,1
r,1266,91,1
r,1266,94,1
r,1266,96,1
r,1266,97,1
r,1266,101,1
r,1266,110,1
r,1266,111,1
r,1266,114,1
r,1266,117,1
r,1266,118,1
r,1266,122,1
r,1266,134,1
r,1266,143,1
r,1266,149,1
r,1266,150,1
r,1266,151,1
r,1266,153,-1
r,1266,154,1
r,1266,155,-1
r,1266,156,-1
r,1266,157,1
r,1266,158,-1
r,1267,19,1
r,1267,105,1
r,1268,19,1
r,1268,89,1
r,1269,23,1
r,1269,28,1
r,1269,30,1
r,1269,36,1
r,1269,38,1
r,1269,55,1
r,1269,60,-1
r,1269,66,-1
r,1269,68,1
r,1269,70,1
r,1269,71,1
r,1269,77,1
r,1269,78,1
r,1269,82,1
r,1269,84,-1
r,1269,86,1
r,1269,90,1
r,1269,91,1
r,1269,92,1
r,1269,94,-1
r,1269,96,1
r,1269,103,1
r,1269,105,1
r,1269,109,1
r,1269,111,1
r,1269,112,1
r,1269,118,1
r,1269,119,1
r,1269,131,1
r,1269,136,1
r,1269,137,1
r,1269,140,1
r,1269,147,1
r,1269,149,1
r,1269,151,1
r,1269,154,1
r,1269,155,-1
r,1269,156,1
r,1269,157,1
r,1269,158,1
r,1270,16,1
r,1270,18,1
r,1270,19,1
r,1270,23,1
r,1270,28,1
r,1270,33,1
r,1270,36,1
r,1270,38,1
r,1270,47,1
r,1270,53,1
r,1270,55,-1
r,1270,63,1
r,1270,66,-1
r,1270,67,1
r,1270,68,1
r,1270,70,1
r,1270,71,-1
r,1270,77,1
r,1270,78,1
r,1270,82,1
r,1270,84,1
r,1270,86,1
r,1270,87,1
r,1270,89,1
r,1270,90,1
r,1270,91,1
r,1270,92,1
r,1270,93,1
r,1270,94,1
r,1270,95,1
r,1270,96,1
r,1270,97,1
r,1270,99,1
r,1270,103,1
r,1270,105,1
r,1270,109,1
r,1270,111,1
r,1270,112,1
r,1270,113,1
r,1270,114,1
r,1270,117,1
r,1270,118,1
r,1270,122,1
r,1270,123,-1
r,1270,131,1
r,1270,134,1
r,1270,137,1
r,1270,140,-1
r,1270,143,1
r,1270,147,1
r,1270,149,1
r,1270,150,1
r,1270,151,1
r,1270,153,1
r,1270,154,-1
r,1270,155,1
r,1270,156,1
r,1270,157,1
r,1270,158,1
r,1271,19,1
r,1271,33,-1
r,1271,36,-1
r,1271,38,-1
r,1271,53,1
r,1271,55,1
r,1271,58,-1
r,1271,60,-1
r,1271,62,1
r,1271,67,1
r,1271,68,1
r,1271,71,-1
r,1271,77,1
r,1271,79,-1
r,1271,82,1
r,1271,84,-1
r,1271,92,-1
r,1271,94,1
r,1271,103,1
r,1271,110,1
r,1271,111,1
r,1271,113,1
r,1271,118,1
r,1271,131,1
r,1271,134,1
r,1271,136,1
r,1271,137,1
r,1271,140,1
r,1271,143,1
r,1271,147,1
r,1272,19,-1
r,1273,19,1
r,1273,53,1
r,1273,89,-1
r,1273,96,-1
r,1273,105,1
r,1273,154,1
r,1275,16,1
r,1275,18,-1
r,1275,19,1
r,1275,28,1
r,1275,36,-1
r,1275,38,1
r,1275,53,-1
r,1275,57,-1
r,1275,62,-1
r,1275,63,1
r,1275,68,1
r,1275,70,-1
r,1275,71,1
r,1275,78,1
r,1275,82,-1
r,1275,84,1
r,1275,87,1
r,1275,89,1
r,1275,90,-1
r,1275,91,1
r,1275,92,1
r,1275,94,1
r,1275,96,1
r,1275,99,1
r,1275,102,-1
r,1275,105,1
r,1275,113,1
r,1275,118,-1
r,1275,147,-1
r,1275,149,1
r,1275,153,-1
r,1275,154,-1
r,1275,155,-1
r,1275,156,-1
r,1275,157,-1
r,1276,19,1
r,1276,105,1
r,1277,19,-1
r,1278,19,1
r,1278,53,1
r,1278,89,1
r,1278,105,1
r,1278,153,-1
r,1278,155,1
r,1278,157,1
r,1279,19,1
r,1279,105,-1
r,1280,19,-1
r,1280,53,1
r,1280,117,1
r,1282,19,1
r,1282,105,-1
r,1283,19,-1
r,1283,105,-1
r,1283,119,-1
r,1284,16,1
r,1284,18,-1
r,1284,19,-1
r,1284,36,1
r,1284,38,-1
r,1284,60,-1
r,1284,84,-1
r,1284,96,-1
r,1284,105,1
r,1284,151,-1
r,1284,155,-1
r,1284,157,-1
r,1285,19,-1
r,1288,19,1
r,1288,47,1
r,1288,53,1
r,1288,62,1
r,1288,63,1
r,1288,68,1
r,1288,93,1
r,1288,97,1
r,1288,105,-1
r,1288,110,1
r,1288,111,1
r,1288,114,1
r,1288,117,1
r,1288,134,1
r,1288,143,1
r,1288,150,1
r,1288,151,1
r,1288,153,1
r,1288,154,1
r,1288,156,1
r,1288,157,1
r,1291,19,1
r,1292,19,1
r,1293,19,1
r,1293,114,-1
r,1293,156,1
r,1294,19,-1
r,1295,19,1
r,1296,19,1
r,1296,89,1
r,1296,105,-1
r,1297,16,1
r,1297,18,1
r,1297,19,-1
r,1297,36,1
r,1297,38,1
r,1297,47,-1
r,1297,53,1
r,1297,55,1
r,1297,62,1
r,1297,63,-1
r,1297,66,1
r,1297,68,-1
r,1297,70,-1
r,1297,71,-1
r,1297,84,1
r,1297,86,-1
r,1297,87,1
r,1297,89,-1
r,1297,91,1
r,1297,92,-1
r,1297,93,-1
r,1297,96,-1
r,1297,97,-1
r,1297,102,-1
r,1297,103,-1
r,1297,105,1
r,1297,109,-1
r,1297,110,1
r,1297,111,1
r,1297,112,-1
r,1297,114,1
r,1297,117,-1
r,1297,119,1
r,1297,122,-1
r,1297,124,1
r,1297,134,-1
r,1297,137,1
r,1297,143,1
r,1297,147,-1
r,1297,150,1
r,1297,151,-1
r,1297,153,-1
r,1297,154,-1
r,1297,155,-1
r,1297,156,-1
r,1297,157,-1
r,1297,158,-1
r,1298,19,-1
r,1299,19,1
r,1299,23,1
r,1299,38,1
r,1299,44,-1
r,1299,47,1
r,1299,53,-1
r,1299,60,1
r,1299,62,1
r,1299,63,1
r,1299,68,1
r,1299,71,1
r,1299,77,1
r,1299,78,1
r,1299,82,1
r,1299,87,-1
r,1299,90,1
r,1299,93,1
r,1299,95,-1
r,1299,96,-1
r,1299,97,-1
r,1299,99,1
r,1299,102,1
r,1299,105,-1
r,1299,109,1
r,1299,110,1
r,1299,113,1
r,1299,114,1
r,1299,117,1
r,1299,118,1
r,1299,134,1
r,1299,137,1
r,1299,147,1
r,1299,150,1
r,1299,151,1
r,1299,153,-1
r,1299,154,1
r,1299,155,1
r,1299,157,1
r,1299,158,-1
r,1300,19,1
r,1300,36,1
r,1300,57,1
r,1300,119,1
r,1300,151,1
r,1301,19,1
r,1302,19,1
r,1302,36,-1
r,1302,53,1
r,1302,68,1
r,1302,105,1
r,1302,114,1
r,1302,151,-1
r,1302,154,-1
r,1302,155,-1
r,1302,156,-1
r,1303,19,1
r,1303,105,1
r,1303,119,1
r,1304,19,1
r,1305,19,1
r,1305,105,1
r,1306,19,1
r,1306,38,1
r,1306,47,1
r,1306,53,1
r,1306,55,1
r,1306,62,1
r,1306,68,1
r,1306,87,1
r,1306,89,1
r,1306,92,1
r,1306,93,1
r,1306,99,1
r,1306,102,1
r,1306,110,1
r,1306,114,1
r,1306,117,1
r,1306,134,1
r,1306,143,1
r,1306,149,1
r,1306,151,1
r,1306,154,1
r,1306,155,1
r,1306,156,1
r,1306,157,1
r,1307,19,1
r,1307,89,-1
r,1307,105,1
r,1309,18,1
r,1309,19,1
r,1309,53,1
r,1309,62,-1
r,1309,63,1
r,1309,66,1
r,1309,68,1
r,1309,102,1
r,1309,112,1
r,1309,114,1
r,1309,119,1
r,1309,143,1
r,1309,150,1
r,1309,153,1
r,1309,154,1
r,1309,155,1
r,1309,156,1
r,1309,157,1
r,1309,158,1
r,1310,19,-1
r,1311,16,-1
r,1311,19,1
r,1311,53,1
r,1311,58,-1
r,1311,66,-1
r,1311,67,-1
r,1311,68,1
r,1311,82,-1
r,1311,89,1
r,1311,93,1
r,1311,105,1
r,1311,111,-1
r,1311,137,-1
r,1311,143,1
r,1311,151,-1
r,1311,153,-1
r,1311,154,-1
r,1311,156,-1
r,1311,158,-1
r,1312,53,1
r,1312,62,1
r,1312,63,1
r,1312,66,1
r,1312,68,1
r,1312,78,1
r,1312,92,1
r,1312,93,1
r,1312,97,1
r,1312,103,1
r,1312,105,1
r,1312,111,1
r,1312,114,1
r,1312,117,1
r,1312,119,-1
r,1312,122,1
r,1312,134,1
r,1312,150,1
r,1312,151,1
r,1312,153,1
r,1312,155,1
r,1312,156,1
r,1312,157,1
r,1312,158,1
r,1313,19,1
r,1314,19,1
r,1315,19,-1
r,1316,19,-1
r,1316,23,-1
r,1316,28,1
r,1316,30,1
r,1316,33,1
r,1316,36,1
r,1316,47,1
r,1316,55,1
r,1316,62,1
r,1316,63,1
r,1316,66,-1
r,1316,67,1
r,1316,70,1
r,1316,71,1
r,1316,86,-1
r,1316,87,-1
r,1316,89,1
r,1316,91,1
r,1316,94,1
r,1316,95,1
r,1316,96,1
r,1316,99,1
r,1316,101,1
r,1316,102,1
r,1316,103,1
r,1316,105,1
r,1316,109,-1
r,1316,110,1
r,1316,111,-1
r,1316,112,-1
r,1316,114,1
r,1316,117,1
r,1316,119,-1
r,1316,122,1
r,1316,123,-1
r,1316,131,-1
r,1316,134,1
r,1316,136,-1
r,1316,140,-1
r,1316,143,1
r,1316,147,1
r,1316,149,-1
r,1316,150,-1
r,1316,151,1
r,1316,153,1
r,1316,154,-1
r,1316,155,1
r,1317,19,-1
r,1318,19,1
r,1318,36,-1
r,1318,53,-1
r,1318,62,1
r,1318,63,1
r,1318,66,-1
r,1318,68,1
r,1318,89,1
r,1318,90,1
r,1318,105,-1
r,1318,110,1
r,1318,117,1
r,1318,143,1
r,1318,150,1
r,1318,155,1
r,1318,157,1
r,1319,19,-1
r,1320,19,1
r,1320,28,1
r,1320,36,1
r,1320,66,1
r,1320,68,1
r,1320,105,-1
r,1320,112,-1
r,1320,114,1
r,1320,119,1
r,1320,151,1
r,1320,157,1
r,1321,19,1
r,1321,105,-1
r,1321,157,-1
r,1322,19,1
r,1322,23,1
r,1322,30,1
r,1322,36,1
r,1322,44,-1
r,1322,55,-1
r,1322,62,1
r,1322,66,1
r,1322,68,1
r,1322,84,-1
r,1322,86,1
r,1322,87,1
r,1322,93,1
r,1322,95,1
r,1322,96,1
r,1322,97,1
r,1322,101,1
r,1322,105,1
r,1322,112,1
r,1322,117,1
r,1322,119,1
r,1322,140,1
r,1322,153,1
r,1322,154,-1
r,1322,155,1
r,1322,156,1
r,1322,157,1
r,1323,19,1
r,1323,105,1
r,1324,19,-1
r,1327,19,1
r,1327,53,1
r,1328,19,-1
r,1328,36,-1
r,1328,53,1
r,1328,62,1
r,1328,66,1
r,1328,68,-1
r,1328,89,1
r,1328,105,-1
r,1328,112,1
r,1328,119,1
r,1328,143,1
r,1328,153,1
r,1328,155,1
r,1329,19,1
r,1330,19,-1
r,1330,105,1
r,1331,19,-1
r,1331,105,1
r,1332,19,1
r,1333,19,-1
r,1333,155,1
r,1334,19,1
r,1334,105,1
r,1335,19,1
r,1335,53,1
r,1335,105,1
r,1335,114,1
r,1337,19,1
r,1338,19,-1
r,1338,105,1
r,1339,19,1
r,1340,19,1
r,1340,105,1
r,1341,19,-1
r,1342,19,-1
r,1342,23,1
r,1342,36,1
r,1342,38,1
r,1342,60,1
r,1342,62,1
r,1342,63,1
r,1342,66,-1
r,1342,68,1
r,1342,71,-1
r,1342,82,1
r,1342,86,1
r,1342,87,1
r,1342,90,1
r,1342,92,-1
r,1342,94,1
r,1342,95,1
r,1342,97,1
r,1342,101,1
r,1342,102,-1
r,1342,105,1
r,1342,112,-1
r,1342,118,-1
r,1342,119,1
r,1342,131,-1
r,1342,149,1
r,1342,151,1
r,1342,153,1
r,1342,154,1
r,1342,155,1
r,1342,156,-1
r,1342,157,1
r,1342,158,-1
r,1343,19,1
r,1343,105,1
r,1344,16,1
r,1344,18,1
r,1344,19,1
r,1344,23,1
r,1344,24,-1
r,1344,30,1
r,1344,36,1
r,1344,44,1
r,1344,53,1
r,1344,55,1
r,1344,57,1
r,1344,58,-1
r,1344,62,-1
r,1344,63,-1
r,1344,66,-1
r,1344,68,1
r,1344,71,-1
r,1344,77,1
r,1344,78,-1
r,1344,79,-1
r,1344,82,-1
r,1344,84,-1
r,1344,86,1
r,1344,91,1
r,1344,92,-1
r,1344,95,1
r,1344,96,1
r,1344,102,1
r,1344,105,-1
r,1344,114,1
r,1344,118,1
r,1344,119,-1
r,1344,136,-1
r,1344,137,1
r,1344,143,1
r,1344,151,-1
r,1344,153,1
r,1344,154,1
r,1344,155,1
r,1344,156,1
r,1344,157,1
r,1344,158,1
r,1345,105,1
r,1346,19,1
r,1346,36,1
r,1346,66,1
r,1346,105,1
r,1346,114,1
r,1346,151,1
r,1347,19,-1
r,1348,19,-1
r,1348,105,-1
r,1349,19,1
r,1349,36,1
r,1349,47,1
r,1349,53,1
r,1349,60,-1
r,1349,62,1
r,1349,63,1
r,1349,66,1
r,1349,68,1
r,1349,97,1
r,1349,105,1
r,1349,112,1
r,1349,117,1
r,1349,119,1
r,1349,134,1
r,1349,143,1
r,1349,150,1
r,1349,151,1
r,1349,153,1
r,1349,154,1
r,1349,155,1
r,1349,156,1
r,1349,157,1
r,1349,158,1
r,1350,19,-1
r,1350,36,-1
r,1350,53,1
r,1350,57,-1
r,1350,58,-1
r,1350,89,1
r,1350,97,-1
r,1350,105,1
r,1350,114,1
r,1350,119,1
r,1350,155,-1
r,1351,19,1
r,1352,36,-1
r,1352,105,1
r,1352,112,1
r,1352,119,-1
r,1352,158,-1
r,1353,18,1
r,1353,19,1
r,1353,28,1
r,1353,30,1
r,1353,36,-1
r,1353,47,1
r,1353,53,1
r,1353,57,-1
r,1353,58,-1
r,1353,62,1
r,1353,63,1
r,1353,66,1
r,1353,68,1
r,1353,74,-1
r,1353,78,-1
r,1353,82,-1
r,1353,84,1
r,1353,87,1
r,1353,89,1
r,1353,93,1
r,1353,94,1
r,1353,95,-1
r,1353,97,-1
r,1353,105,1
r,1353,110,1
r,1353,112,1
r,1353,117,-1
r,1353,119,1
r,1353,122,-1
r,1353,134,1
r,1353,143,1
r,1353,147,1
r,1353,151,-1
r,1353,156,-1
r,1354,19,-1
r,1354,105,1
r,1355,19,-1
r,1356,19,1
r,1356,53,1
r,1356,62,-1
r,1356,68,1
r,1356,89,1
r,1357,16,1
r,1357,18,-1
r,1357,19,1
r,1357,28,-1
r,1357,33,-1
r,1357,36,-1
r,1357,44,-1
r,1357,53,1
r,1357,57,1
r,1357,63,1
r,1357,66,1
r,1357,68,1
r,1357,70,1
r,1357,78,1
r,1357,79,-1
r,1357,89,1
r,1357,90,-1
r,1357,91,1
r,1357,92,-1
r,1357,96,1
r,1357,97,1
r,1357,101,1
r,1357,105,1
r,1357,112,1
r,1357,117,1
r,1357,118,-1
r,1357,119,-1
r,1357,140,-1
r,1357,143,-1
r,1357,150,1
r,1357,151,-1
r,1357,153,1
r,1357,154,-1
r,1357,155,1
r,1357,156,1
r,1357,157,-1
r,1357,158,1
r,1360,19,-1
r,1361,19,1
r,1362,19,1
r,1362,89,1
r,1362,105,1
r,1363,19,1
r,1363,53,1
r,1363,66,1
r,1363,78,1
r,1363,89,1
r,1363,105,1
r,1363,113,1
r,1363,119,1
r,1363,155,-1
r,1364,16,-1
r,1364,18,-1
r,1364,19,1
r,1364,23,-1
r,1364,24,-1
r,1364,28,-1
r,1364,33,-1
r,1364,44,-1
r,1364,62,-1
r,1364,95,1
r,1364,97,1
r,1364,105,1
r,1364,112,1
r,1364,117,-1
r,1364,118,1
r,1364,119,-1
r,1364,149,1
r,1364,150,-1
r,1364,151,-1
r,1364,153,-1
r,1364,154,-1
r,1364,155,-1
r,1364,156,1
r,1364,158,-1
r,1365,16,1
r,1365,19,-1
r,1365,23,-1
r,1365,28,1
r,1365,30,1
r,1365,36,-1
r,1365,38,1
r,1365,55,-1
r,1365,57,-1
r,1365,58,-1
r,1365,60,-1
r,1365,62,-1
r,1365,63,-1
r,1365,66,-1
r,1365,68,-1
r,1365,70,1
r,1365,74,1
r,1365,77,1
r,1365,82,-1
r,1365,84,-1
r,1365,89,-1
r,1365,90,1
r,1365,91,1
r,1365,92,-1
r,1365,93,1
r,1365,94,1
r,1365,95,-1
r,1365,96,1
r,1365,97,-1
r,1365,99,1
r,1365,101,-1
r,1365,102,1
r,1365,103,1
r,1365,105,1
r,1365,109,-1
r,1365,113,-1
r,1365,114,-1
r,1365,118,1
r,1365,119,-1
r,1365,123,-1
r,1365,137,-1
r,1365,140,1
r,1365,143,-1
r,1365,147,-1
r,1365,149,1
r,1365,151,-1
r,1365,153,-1
r,1365,154,1
r,1365,155,1
r,1365,156,-1
r,1365,157,-1
r,1365,158,1
r,1366,16,1
r,1366,18,-1
r,1366,19,-1
r,1366,23,-1
r,1366,24,-1
r,1366,28,-1
r,1366,33,-1
r,1366,36,-1
r,1366,44,-1
r,1366,47,-1
r,1366,53,-1
r,1366,55,-1
r,1366,57,1
r,1366,58,-1
r,1366,62,-1
r,1366,63,-1
r,1366,67,-1
r,1366,68,-1
r,1366,82,-1
r,1366,84,-1
r,1366,86,-1
r,1366,87,-1
r,1366,89,-1
r,1366,91,-1
r,1366,92,-1
r,1366,96,-1
r,1366,101,-1
r,1366,102,-1
r,1366,103,-1
r,1366,109,-1
r,1366,112,-1
r,1366,114,-1
r,1366,117,-1
r,1366,118,-1
r,1366,119,-1
r,1366,123,-1
r,1366,124,-1
r,1366,131,-1
r,1366,134,-1
r,1366,143,-1
r,1366,149,-1
r,1366,150,-1
r,1366,151,-1
r,1366,153,-1
r,1366,154,-1
r,1366,156,-1
r,1366,157,-1
r,1366,158,-1
r,1367,19,-1
r,1367,30,1
r,1367,36,1
r,1367,47,-1
r,1367,53,1
r,1367,62,1
r,1367,63,-1
r,1367,66,1
r,1367,68,1
r,1367,74,1
r,1367,87,1
r,1367,89,1
r,1367,93,1
r,1367,96,-1
r,1367,97,1
r,1367,105,1
r,1367,114,1
r,1367,117,1
r,1367,119,-1
r,1367,134,1
r,1367,147,1
r,1367,151,1
r,1367,153,-1
r,1367,154,-1
r,1367,155,1
r,1367,156,-1
r,1367,157,-1
r,1367,158,1
r,1368,16,-1
r,1368,18,-1
r,1368,19,-1
r,1368,28,1
r,1368,36,-1
r,1368,38,1
r,1368,53,-1
r,1368,63,1
r,1368,68,-1
r,1368,70,1
r,1368,77,1
r,1368,78,1
r,1368,84,1
r,1368,89,-1
r,1368,91,1
r,1368,92,1
r,1368,94,1
r,1368,95,-1
r,1368,96,1
r,1368,97,1
r,1368,99,1
r,1368,102,1
r,1368,105,-1
r,1368,109,1
r,1368,113,1
r,1368,117,1
r,1368,119,-1
r,1368,122,1
r,1368,134,1
r,1368,143,1
r,1368,147,1
r,1368,149,-1
r,1368,151,1
r,1368,153,1
r,1368,154,1
r,1368,155,-1
r,1368,156,1
r,1368,157,1
r,1368,158,-1
r,1370,19,-1
r,1370,53,1
r,1372,19,-1
r,1372,24,1
r,1372,28,1
r,1372,36,-1
r,1372,38,1
r,1372,57,-1
r,1372,66,-1
r,1372,70,1
r,1372,78,1
r,1372,84,-1
r,1372,89,-1
r,1372,91,1
r,1372,94,1
r,1372,96,1
r,1372,105,-1
r,1372,112,1
r,1372,118,1
r,1372,119,1
r,1372,137,1
r,1372,151,-1
r,1372,153,1
r,1372,154,1
r,1372,155,1
r,1372,156,1
r,1372,157,-1
r,1372,158,1
r,1373,18,-1
r,1373,19,-1
r,1373,36,-1
r,1373,53,1
r,1373,66,-1
r,1373,89,-1
r,1373,91,1
r,1373,96,-1
r,1373,105,1
r,1373,112,1
r,1373,117,1
r,1373,118,-1
r,1373,119,1
r,1373,153,1
r,1373,154,1
r,1373,155,-1
r,1373,156,-1
r,1373,157,1
r,1373,158,-1
r,1374,19,1
r,1374,105,1
r,1375,19,1
r,1375,53,1
r,1375,55,1
r,1375,63,1
r,1375,68,-1
r,1375,89,1
r,1375,97,1
r,1375,105,1
r,1375,111,1
r,1375,114,1
r,1375,117,1
r,1375,134,1
r,1375,143,1
r,1375,150,1
r,1375,151,1
r,1375,153,1
r,1375,154,1
r,1375,155,1
r,1375,156,1
r,1376,18,-1
r,1376,19,-1
r,1376,36,-1
r,1376,38,-1
r,1376,53,-1
r,1376,60,-1
r,1376,67,-1
r,1376,87,-1
r,1376,102,-1
r,1376,105,1
r,1376,119,-1
r,1376,155,-1
r,1376,156,-1
r,1376,158,-1
r,1377,19,-1
r,1377,47,1
r,1377,66,1
r,1377,68,1
r,1377,87,1
r,1377,89,-1
r,1377,96,-1
r,1377,105,1
r,1377,110,1
r,1377,111,1
r,1377,114,1
r,1377,117,1
r,1377,119,1
r,1377,134,1
r,1377,143,-1
r,1377,151,1
r,1377,153,1
r,1378,53,1
r,1378,62,1
r,1378,68,1
r,1378,89,1
r,1378,91,1
r,1378,114,1
r,1378,134,1
r,1378,150,-1
r,1378,158,-1
r,1379,16,1
r,1379,18,-1
r,1379,19,-1
r,1379,24,1
r,1379,36,-1
r,1379,38,1
r,1379,60,-1
r,1379,62,-1
r,1379,67,-1
r,1379,68,-1
r,1379,86,1
r,1379,87,-1
r,1379,91,-1
r,1379,102,-1
r,1379,103,1
r,1379,105,1
r,1379,118,-1
r,1379,119,-1
r,1379,149,-1
r,1379,153,-1
r,1379,154,-1
r,1379,155,1
r,1379,156,-1
r,1379,157,-1
r,1379,158,1
r,1380,16,1
r,1380,18,-1
r,1380,19,1
r,1380,28,-1
r,1380,30,-1
r,1380,36,-1
r,1380,53,1
r,1380,58,-1
r,1380,60,1
r,1380,62,-1
r,1380,63,-1
r,1380,66,-1
r,1380,68,1
r,1380,78,-1
r,1380,84,-1
r,1380,86,1
r,1380,87,1
r,1380,90,-1
r,1380,91,1
r,1380,94,1
r,1380,95,-1
r,1380,97,-1
r,1380,103,1
r,1380,105,1
r,1380,113,1
r,1380,114,1
r,1380,117,1
r,1380,119,-1
r,1380,151,-1
r,1380,153,1
r,1380,154,1
r,1380,155,-1
r,1380,156,1
r,1380,157,1
r,1380,158,-1
r,1381,19,-1
r,1382,19,-1
r,1382,89,-1
r,1382,105,1
r,1383,19,-1
r,1384,19,1
r,1384,89,1
r,1385,19,-1
r,1386,18,-1
r,1386,28,1
r,1386,36,-1
r,1386,55,-1
r,1386,60,-1
r,1386,62,-1
r,1386,68,-1
r,1386,79,-1
r,1386,84,-1
r,1386,86,-1
r,1386,87,1
r,1386,89,-1
r,1386,90,-1
r,1386,95,1
r,1386,96,-1
r,1386,105,-1
r,1386,117,-1
r,1386,134,-1
r,1386,140,1
r,1386,151,1
r,1386,153,-1
r,1386,154,-1
r,1386,155,-1
r,1386,156,-1
r,1386,157,-1
r,1386,158,-1
r,1387,19,1
r,1387,53,1
r,1387,105,-1
r,1387,114,1
r,1388,19,-1
r,1388,53,1
r,1388,79,1
r,1388,105,1
r,1388,117,-1
r,1388,140,-1
r,1388,143,1
r,1388,150,1
r,1388,154,1
r,1388,155,-1
r,1388,156,-1
r,1388,157,-1
r,1389,19,1
r,1390,19,1
r,1390,105,1
r,1391,19,-1
r,1391,38,-1
r,1391,53,-1
r,1391,63,-1
r,1391,87,-1
r,1391,94,1
r,1391,95,-1
r,1391,105,-1
r,1391,112,1
r,1391,117,1
r,1391,119,-1
r,1392,19,1
r,1392,36,1
r,1392,66,1
r,1392,89,-1
r,1392,105,1
r,1392,119,1
r,1392,154,-1
r,1393,19,-1
r,1393,105,1
r,1394,19,-1
r,1394,36,1
r,1394,105,1
r,1394,119,1
r,1396,19,-1
r,1397,19,-1
r,1398,19,1
r,1398,36,1
r,1398,105,1
r,1398,155,1
r,1399,19,1
r,1400,19,-1
r,1400,105,-1
r,1401,19,1
r,1402,19,-1
r,1402,89,1
r,1402,105,1
r,1403,19,1
r,1404,19,-1
r,1404,47,1
r,1404,53,1
r,1404,60,-1
r,1404,62,1
r,1404,63,-1
r,1404,68,1
r,1404,105,1
r,1404,155,-1
r,1406,19,1
r,1406,53,1
r,1406,89,1
r,1407,19,1
r,1407,28,1
r,1407,33,-1
r,1407,36,1
r,1407,38,1
r,1407,62,-1
r,1407,66,1
r,1407,68,1
r,1407,86,1
r,1407,89,1
r,1407,91,1
r,1407,92,1
r,1407,94,1
r,1407,96,1
r,1407,99,1
r,1407,109,1
r,1407,119,1
r,1407,149,1
r,1407,153,-1
r,1407,155,-1
r,1408,18,1
r,1408,19,1
r,1408,28,1
r,1408,30,-1
r,1408,36,1
r,1408,38,-1
r,1408,47,1
r,1408,53,1
r,1408,60,-1
r,1408,62,-1
r,1408,63,1
r,1408,66,1
r,1408,68,1
r,1408,78,-1
r,1408,84,1
r,1408,89,1
r,1408,90,1
r,1408,91,-1
r,1408,92,1
r,1408,93,-1
r,1408,94,1
r,1408,96,1
r,1408,99,-1
r,1408,101,1
r,1408,105,-1
r,1408,109,1
r,1408,114,1
